	match_id	account_id	player_slot	hero_id	time	x	y	type
0	5981286393	106863163	1	52	-62	122	118	0
1	5981286393	106863163	1	52	381	140	134	0
2	5981286393	101695162	3	120	-49	84	170	0
3	5981286393	101695162	3	120	289	116	164	0
4	5981286393	101695162	3	120	706	162	132	0
5	5981286393	101695162	3	120	1025	108	186	0
6	5981286393	108221389	4	103	336	144	122	0
7	5981286393	108221389	4	103	708	120	142	0
8	5981286393	108221389	4	103	1005	168	104	0
9	5981286393	108221389	4	103	1096	132	158	0
10	5981286393	108221389	4	103	1194	128	118	0
11	5981286393	108221389	4	103	1534	160	146	0
12	5981286393	108221389	4	103	278	124	130	1
13	5981286393	108221389	4	103	333	138	124	1
14	5981286393	108221389	4	103	480	122	144	1
15	5981286393	108221389	4	103	543	104	156	1
16	5981286393	108221389	4	103	569	92	144	1
17	5981286393	108221389	4	103	579	86	156	1
18	5981286393	108221389	4	103	710	122	148	1
19	5981286393	108221389	4	103	749	144	100	1
20	5981286393	108221389	4	103	822	132	128	1
21	5981286393	108221389	4	103	871	144	122	1
22	5981286393	108221389	4	103	970	144	100	1
23	5981286393	108221389	4	103	1040	100	156	1
24	5981286393	108221389	4	103	1046	98	168	1
25	5981286393	108221389	4	103	1077	116	162	1
26	5981286393	108221389	4	103	1096	130	162	1
27	5981286393	108221389	4	103	1171	136	152	1
28	5981286393	108221389	4	103	1228	108	114	1
29	5981286393	108221389	4	103	1299	132	88	1
30	5981286393	108221389	4	103	1305	122	96	1
31	5981286393	108221389	4	103	1323	132	102	1
32	5981286393	108221389	4	103	1506	148	120	1
33	5981286393	108221389	4	103	1528	164	132	1
34	5981286393	89423756	129	37	386	88	154	0
35	5981286393	89423756	129	37	592	122	144	0
36	5981286393	89423756	129	37	804	144	120	0
37	5981286393	89423756	129	37	1026	150	128	0
38	5981286393	89423756	129	37	1211	142	122	0
39	5981286393	89423756	129	37	1300	106	154	0
40	5981286393	89423756	129	37	1317	122	142	0
41	5981286393	89423756	129	37	568	170	106	1
42	5981286393	89423756	129	37	591	122	144	1
43	5981286393	89423756	129	37	796	144	122	1
44	5981286393	89423756	129	37	799	154	122	1
45	5981286393	89423756	129	37	808	148	110	1
46	5981286393	89423756	129	37	958	150	102	1
